__PK,Language name,Language sub-family,AFFIX (Verb),AFFIX (Lg.),TONE (Verb),TONE (Lg.),STEM (Verb),STEM (Lg.),Citation form,English,Spanish,Transitivity
6100,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,"rulabni, rlabni","tell, count",contar,tr
6101,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rajl+lajni,have a birthday,cumplir años,intr
6102,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,racnajĺni,be cold,tener frío,intr
6103,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,racnayechni,feel proud,enorgullecerse,intr
6104,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,racnayedxni,sulk,ponerse de mal humor,intr
6105,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,racxhuuni,get ill,enfermarse,intr
6106,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rajńi,know,saber,tr
6107,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rajńi,touch,tocar,tr
6108,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rajñni,want,querer,tr
6109,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,raŕlojni,lie face down,acostarse boca abajo,intr
6110,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rasajni,lie face up,acostarse boca arriba,intr
6111,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rejchni,break,quebrar,intr
6112,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rquejchni,get scratchy,ponerse rasposo,intr
6113,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rujncni,damage,estropear,tr
6114,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rujńi,"make, do",hacer,tr
6115,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rumbaa+lojni,look sad,verse triste,intr
6116,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rumbeedni,get dirty,ensuciar,tr
6117,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,runcheeni,"make, do",hacer,tr
6118,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rajpni,take care of,cuidar,tr
6119,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,räjpni,say,decir,intr/tr
6120,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rajwni,eat,comer,intr/tr
6121,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rauxchejni,dine,cenar,intr/tr
6122,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rauya’ni,bite,morder,intr/tr
6123,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,räjsni,get up,levantarse,intr
6124,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,"ru’ni, yu’ni",be (there is),haber,intr
6125,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rguiilni,look for,buscar,tr
6126,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rguijbni,sew,coser,tr
6127,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rgujñni,scratch,rascar,tr
6128,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rla’ni,pinch,pizcar,tr
6129,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rsiini,buy,comprarse,tr
6130,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusäblajzni,wish,desear,tr
6131,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rla’ni,separate,apartar,tr
6132,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rbääni,take out,sacar,tr
6133,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rbäxejcni,disentangle,desenredar,tr
6134,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rbedxilajzni,have peace,tener paz,intr/tr
6135,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rcuaani,nail,clavar,tr
6136,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rcua’tzni,bury,enterrar,tr
6137,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rgajńi,tempt,tentar,tr
6138,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rgajpni,splash,chapotear,tr
6139,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rgapñaani,applaud,aplaudir,intr/tr
6140,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rgapya’ni,hit with the hand,pegarle con la palma,tr
6141,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rĺaani,stink,apestar,tr
6142,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rsäbni,hang,colgar,intr
6143,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusääbni,spread out,extender,tr
6144,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rxhiini,squeeze,apretarse,intr
6145,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,True,True,rzääbni,sting,picar,tr
6146,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,"rililajzni, rlilajzni",believe,creer,tr
6147,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rinälajzni,love,amar,tr
6148,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ristieni,raise,levantar,tr
6149,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscääbni,make paint,hacer que pinte,tr
6150,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuäxcujni,make peel,hacer que pele,tr
6151,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuääni,make kick,hacer que saque,tr
6152,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusliini,cause to straighten,hacer enderezar,tr
6153,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspaalajzni,make be cheerful,hacer que se alegre,tr
6154,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspajñni,make revive,hacer revivir,tr
6155,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspañyani,make live honourably,hacer vivir honestamente,tr
6156,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscoobni,renew,renovar,tr
6157,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuäjcwni,get thinner,enflaquecer,tr
6158,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuä’ni,make crooked,enchuecar,tr
6159,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscujni,curdle,cuajar,tr
6160,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustaańi,cause to develop,hacer que se desarrolle,tr
6161,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustejbni,cause to run out,hacer que se acabe,tr
6162,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusteni,make paralyze,hacer que se paralice,tr
6163,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustimbicha’ni,make shine,hacer que resplandezca,tr
6164,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustipni,make hard,hacerlo duro,tr
6165,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustoobni,cause to inhale,hacer que aspire,tr
6166,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustu’ni,maketaste good,hacer que tenga buen sabor,tr
6167,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschaglajzni,make like,hacer que les guste,tr
6168,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschajgni,make be tired,hacer que se canse,tr
6169,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschelojni,surprise,sorprender,tr
6170,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusgaani,make stretch,hacer que se estire,tr
6171,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusgaani,make stretch,hacer que se estire,tr
6172,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusgani,make sprout again,hacer que reverdezca,tr
6173,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscaguijni,make stretch,hacer que se estire,tr
6174,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscajsni,make burn,hacer que se queme,tr
6175,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscajtzni,make paint yellow,hacer que se pinte de amarillo,tr
6176,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusga’ni,make something grow,hacer que crezca,tr
6177,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusgoĺni,make wither,hacer que se marchite,tr
6178,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusgoĺni,make wither,hacer que se marchite,tr
6179,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscoodzni,soften,ablandar,tr
6180,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusguedxni,cause to irritate,hacer que se irrite,tr
6181,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusgueeni,cheat,engañar,tr
6182,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusquijdzni,make sturdier,amacizar,tr
6183,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslajgni,widen,ensanchar,tr
6184,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslajsni,lose weight,adelgazar,tr
6185,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslojni,spray,rociar,tr
6186,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslo’ni,cause to float,hacer que flote,tr
6187,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusmojmmni,cause to murmer,hacer murmurar,tr
6188,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnajlajzni,make remember,hacer que recuerde,tr
6189,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnani,thresh,desgranar,tr
6190,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnibsejzni,make shake,hacer sacudir,tr
6191,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusniibni,make move,hacer que se mueva,tr
6192,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnijni,rock,mecer,tr
6193,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusquijtzni,bleach,hacer que blanquee,tr
6194,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustejbni,make fall,hacer que se caiga,tr
6195,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustioĺni,make faint,hacer que se desmaye,tr
6196,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustudxni,cause to become wild,hacer que se vuelva salvaje,tr
6197,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustujyni,make ashamed,hacer que se avergüence,tr
6198,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustiechtiejńi,cause rust,hacer que se oxide,tr
6199,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusrii-rejn,make bleed,hacerle sangrar,tr
6200,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusrejncwni,make twist,hacer que se tuerza,tr
6201,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusŕeńi,make sprout,hacer que retoñe,tr
6202,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusŕinuuni,make follow,hacer seguir,tr
6203,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusŕojpni,make do twice,hacer que lo haga dos veces,tr
6204,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusŕoĺni,make roll,hacer que ruede,tr
6205,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusŕoĺni,make roll,hacer que ruede,tr
6206,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusŕoncni,make be hoarse,hacer que se ponga ronco,tr
6207,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusŕoncni,make be hoarse,hacer que se ponga ronco,tr
6208,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustio’ni,make fatten,hacer que engorde,tr
6209,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustiäjsni,make someone jump,hacer brincar,tr
6210,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustiäjsni,make someone jump,hacer brincar,tr
6211,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusä’tni,make grind,hacer que muela,tr
6212,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusiaani,make climb,hacer que trepe,tr
6213,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscäjbni,accept [caus],hacer que acepte,tr
6214,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscä’pni,make someone confess,hacer que confiese,tr
6215,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspijdzni,dry,secar,tr
6216,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspilojni,cause fall,hacer que recaiga,tr
6217,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspiréni,turn over,voltear,tr
6218,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspixhätni,overturn,hacer volcar,tr
6219,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspixhlajzni,make become nauseous,hacer que se asquee,tr
6220,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruspixhlojni,make become,hacer que se convierta,tr
6221,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnidxigajni,make whisper,hacer que susurre,tr
6222,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusniini,make talk,hacer que hable,tr
6223,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnisacni,make repeat,hacer que repita,tr
6224,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnixcaĺni,to dream,hacer soñar,tr
6225,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusniyajni,make curse,hacer que maldiga,tr
6226,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslejpni,make lick oneself,hacer que se lama,tr
6227,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslääbni,make boil,hacer que hierva,tr
6228,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslaańi,mak be hungry,hacer que tenga hambre,tr
6229,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslätni,cause to come down,hacer que baje,tr
6230,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslanejxhni,make it smell good,hacer que huela bien,tr
6231,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusläsni,make stand up,hacer que se levante,tr
6232,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslejńi,give birth,hacer que nazca,tr
6233,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnaazni,cause to hold,hacer que agarre,tr
6234,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnabdiidxni,make ask,hacer que pregunte,tr
6235,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnablaani,make borrow,hacer que pida prestado,tr
6236,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnabni,make request,hacer que pida,tr
6237,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusnejzni,mak urinate,hacer que orine,tr
6238,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschagsa’ni,make gather,hacer que junte,tr
6239,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russeedni,make teach,hacer que enseñe,tr
6240,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustajtni,make fly,hacer que vuele,tr
6241,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russiu’ni,make insert,hacer que meta,tr
6242,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschaagni,make put together,hacer que ponga junto,tr
6243,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschaani,make change,hacer que cambie,tr
6244,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschaloni,make imagine,hacer que imagine,tr
6245,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscha’ni,heat up,hacer que caliente,tr
6246,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschaquiidni,cause to add,hacer que añada,tr
6247,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschechlazduxhni,make very angry,hacer que enojar mucho,tr
6248,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusche’chni,make angry,hacer que enoje,tr
6249,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschejbni,frighten,hacer que asuste,tr
6250,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusche’ńi,cause to erase,hacer que borre,tr
6251,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschuñni,make drip,hacer que se gotee,tr
6252,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuabäjni,make moldy,hacer que enmohezca,tr
6253,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuabeeni,make someone confirm,hacer que confirme,tr
6254,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuabiejcni,make turn,hacer que gire,tr
6255,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuagojpni,make wet,hacer que humedezca,tr
6256,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuaguijni,make turn on,hacer que encienda,tr
6257,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruscuagujxhni,cause to smoke,hacer que ahume,tr
6258,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschojńi,make prevent,hacer que impida,tr
6259,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruschuiini,make burn,hacer que queme,tr
6260,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusgu’chni,make mix,hacer que mezcle,tr
6261,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusguidxni,make sick,hacer que enferme,tr
6262,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russiuyujni,make weed,hacer que escarde,tr
6263,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rushuajdni,make drill,hacer que perfore,tr
6264,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rushuajdxni,make soak,hacer que remoje,tr
6265,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rushuajni,make shave,hacer que rasure,tr
6266,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rushuäjyni,make get dressed,hacer que vista,tr
6267,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rushuajzni,bathe,hacer que bañe,tr
6268,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rushualguijni,make turn on,hacer que encienda,tr
6269,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rushuaĺni,cause to hang,hacer que cuelgue,tr
6270,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusläjni,make ferment,hacer que fermente,tr
6271,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslañaani,make push,hacer que empuje,tr
6272,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,ruslani’ni,cause to trip,hacer que tropezar con,tr
6273,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusliibni,cause to tie up,hacer que amarre,tr
6274,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusloobni,make someone sweep,hacer que barra,tr
6275,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusniidni,cause to advance,hacer que adelante,tr
6276,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusque’ni,make grill,hacer que ase,tr
6277,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusquiidni,make stick,hacer que pegue,tr
6278,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rusqui’tzni,make rub,hacer que sobe,tr
6279,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,rustio’ńi,make pull,hacer que tire,tr
6280,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russabrlojni,cause to fall forwards,hacer que caiga de frente,tr
6281,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russacsíni,get punished,hacer que castigue,tr
6282,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russajbni,cause to fall,hacer que caiga,tr
6283,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russajni,make drive,hacer que maneje,tr
6284,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russa’ni,make someone finish,hacer que complete,tr
6285,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russa’ńi,cause to leave,hacer que deje,tr
6286,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russa’nruni,leave more,dejar más,tr
6287,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russanxtujyni,cause to feel ashamed,hacer que avergüence,tr
6288,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russäuuni,cause to close,hacer que cierre,tr
6289,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russäädxni,make it do that lacks,hacer que haga que le falte,tr
6290,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russiajcni,make sane,hacer que sane,tr
6291,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russiajni,make to dissolve,hacer que disuelva,tr
6292,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russiajńi,make it hurt,hacer que duela,tr
6293,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russäjtni,cause to come down,hacer que baje,tr
6294,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russiaĺlajzni,make forget,hacer que se olvide,tr
6295,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russialni,make bloom,hacer que florezca,tr
6296,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russäĺni,cause to lose,hacer que pierda,tr
6297,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russäĺyujni,make cool,hacer que refresque,tr
6298,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russiani,make clean,hacer que limpie,tr
6299,Mitla Zapotec,Popolocan-Zapotecan,True,True,,,False,True,russia’ni,get accustomed,hacer que acostumbre,tr
